Date,Time_hms,Year,DOY,TOD,Dolphin,Humpback,Minke ,Noise,Sampling_method,SST,SSS,Chl_0,Chl_15,Wind_speed,Tide_level
03/05/2022,08:29:00,2022,123,0829,1,0,0,1,Duty cycle,25.76,34.65,0.038,0.025,9.11,0.71
04/05/2022,08:29:00,2022,124,0829,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.85
01/06/2022,08:29:00,2022,152,0829,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,0.68
02/06/2022,08:29:00,2022,153,0829,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.76
02/06/2022,08:29:00,2022,153,0829,0,0,0,1,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.76
03/06/2022,08:29:00,2022,154,0829,0,0,1,0,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.88
04/06/2022,08:29:00,2022,155,0829,0,0,1,0,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.92
05/06/2022,08:29:00,2022,156,0829,1,0,0,0,Duty cycle,23.96,33.86,0.036,0.041,3.2,1.11
06/06/2022,08:29:00,2022,157,0829,1,0,0,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.72
07/06/2022,08:29:00,2022,158,0829,0,1,0,1,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.21
08/06/2022,08:29:00,2022,159,0829,0,0,0,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.1
09/06/2022,08:29:00,2022,160,0829,0,1,0,0,Duty cycle,23.18,33.96,0.036,0.043,6.08,0.98
10/06/2022,08:29:00,2022,161,0829,1,0,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,0.83
11/06/2022,08:29:00,2022,162,0829,0,1,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,NA
25/06/2022,08:29:00,2022,176,0829,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,1.47
26/06/2022,08:29:00,2022,177,0829,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,1.58
27/06/2022,08:29:00,2022,178,0829,0,1,1,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,0.56
28/06/2022,08:29:00,2022,179,0829,0,1,1,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,0.45
29/06/2022,08:29:00,2022,180,0829,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,0.39
30/06/2022,08:29:00,2022,181,0829,0,1,1,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,0.62
01/07/2022,08:29:00,2022,182,0829,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.66
02/07/2022,08:29:00,2022,183,0829,1,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.75
03/07/2022,08:29:00,2022,184,0829,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.88
04/07/2022,08:29:00,2022,185,0829,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,1.01
05/07/2022,08:29:00,2022,186,0829,0,1,0,0,Duty cycle,22.49,34.79,0.025,0.036,7.41,1.15
06/07/2022,08:29:00,2022,187,0829,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.25
07/07/2022,08:29:00,2022,188,0829,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.16
08/07/2022,08:29:00,2022,189,0829,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.05
09/07/2022,08:29:00,2022,190,0829,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,0.9
01/08/2022,08:29:00,2022,213,0829,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.69
02/08/2022,08:29:00,2022,214,0829,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.84
03/08/2022,08:29:00,2022,215,0829,0,1,1,0,Duty cycle,21.97,33.42,0.041,0.017,4.37,0.52
01/09/2022,08:29:00,2022,244,0829,0,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,0.87
14/09/2022,08:29:00,2022,257,0829,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,0.71
11/03/2021,08:30:00,2021,70,0830,1,0,0,0,Duty cycle,27.51,34.7,0.028,0.037,7.78,0.66
01/05/2021,08:30:00,2021,121,0830,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,1.08
02/05/2021,08:30:00,2021,122,0830,1,0,0,1,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.9
03/05/2021,08:30:00,2021,123,0830,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.29
04/05/2021,08:30:00,2021,124,0830,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.11
05/05/2021,08:30:00,2021,125,0830,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.97
06/05/2021,08:30:00,2021,126,0830,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,0.85
11/03/2021,08:45:00,2021,70,0845,1,0,0,0,Duty cycle,27.51,34.7,0.028,0.037,7.78,0.73
01/05/2021,08:45:00,2021,121,0845,1,0,0,1,Duty cycle,25.08,34.34,0.047,0.033,8.85,1.01
02/05/2021,08:45:00,2021,122,0845,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.8
03/05/2021,08:45:00,2021,123,0845,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.32
04/05/2021,08:45:00,2021,124,0845,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.13
05/05/2021,08:45:00,2021,125,0845,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,0.99
06/05/2021,08:45:00,2021,126,0845,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,0.86
20/06/2022,08:58:00,2022,171,0858,0,1,1,1,Continuous,23.1,36.26,0.036,0.036,9.47,1.3
24/06/2021,08:59:00,2021,175,0859,1,1,1,1,Duty cycle,23.24,34.28,0.027,0.028,2.85,0.34
25/06/2021,08:59:00,2021,176,0859,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,0.15
26/06/2021,08:59:00,2021,177,0859,0,1,0,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,0.32
27/06/2021,08:59:00,2021,178,0859,0,1,0,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.46
28/06/2021,08:59:00,2021,179,0859,0,1,1,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.7
29/06/2021,08:59:00,2021,180,0859,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.96
30/06/2021,08:59:00,2021,181,0859,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,1.58
01/07/2021,08:59:00,2021,182,0859,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,1.74
02/07/2021,08:59:00,2021,183,0859,0,1,1,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.12
03/07/2021,08:59:00,2021,184,0859,0,1,0,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.23
04/07/2021,08:59:00,2021,185,0859,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.11
05/07/2021,08:59:00,2021,186,0859,0,1,0,1,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,08:59:00,2021,187,0859,0,1,1,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,0.81
07/07/2021,08:59:00,2021,188,0859,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,0.87
08/07/2021,08:59:00,2021,189,0859,0,1,1,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,0.66
09/07/2021,08:59:00,2021,190,0859,0,1,1,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,0.49
10/07/2021,08:59:00,2021,191,0859,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,0.37
11/07/2021,08:59:00,2021,192,0859,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,0.31
12/07/2021,08:59:00,2021,193,0859,0,1,0,1,Duty cycle,22.6,34.49,0.019,0.027,8.74,0.54
13/07/2021,08:59:00,2021,194,0859,0,1,1,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.61
14/07/2021,08:59:00,2021,195,0859,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.75
01/08/2021,08:59:00,2021,213,0859,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.26
02/08/2021,08:59:00,2021,214,0859,0,1,1,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.12
03/09/2021,08:59:00,2021,246,0859,0,1,0,0,Duty cycle,22.11,34.29,0.024,0.026,6.4,1
23/09/2021,08:59:00,2021,266,0859,1,1,0,0,Duty cycle,22.54,35.55,0.026,0.022,6.3,0.27
01/10/2021,08:59:00,2021,274,0859,1,1,0,1,Duty cycle,22.55,34.52,0.024,0.021,5.85,0.75
16/10/2021,08:59:00,2021,289,0859,1,0,0,1,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
17/02/2022,08:59:00,2022,48,0859,1,0,0,1,Duty cycle,26.65,34.72,0.032,0.044,6.54,0.36
28/02/2022,08:59:00,2022,59,0859,1,0,0,1,Duty cycle,27.38,35.43,0.037,0.044,1.61,1.04
01/03/2022,08:59:00,2022,60,0859,1,0,0,1,Duty cycle,27.28,35.43,0.037,0.044,4.09,0.7
20/03/2022,08:59:00,2022,79,0859,1,0,0,0,Duty cycle,27.04,31.98,0.037,0.044,10.1,0.37
02/04/2022,08:59:00,2022,92,0859,1,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,0.33
01/05/2022,08:59:00,2022,121,0859,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,0.38
02/05/2022,08:59:00,2022,122,0859,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,0.38
03/05/2022,08:59:00,2022,123,0859,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,0.67
04/05/2022,08:59:00,2022,124,0859,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.78
05/05/2022,08:59:00,2022,125,0859,1,0,0,1,Duty cycle,25.79,34.65,0.041,0.041,4.05,0.92
01/06/2022,08:59:00,2022,152,0859,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,0.66
02/06/2022,08:59:00,2022,153,0859,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.71
02/06/2022,08:59:00,2022,153,0859,0,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.71
03/06/2022,08:59:00,2022,154,0859,0,0,0,1,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.81
04/06/2022,08:59:00,2022,155,0859,0,0,0,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.87
05/06/2022,08:59:00,2022,156,0859,1,0,0,0,Duty cycle,23.96,33.86,0.036,0.041,3.2,1.05
06/06/2022,08:59:00,2022,157,0859,1,0,0,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.76
07/06/2022,08:59:00,2022,158,0859,0,0,0,1,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.25
08/06/2022,08:59:00,2022,159,0859,0,0,1,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.14
09/06/2022,08:59:00,2022,160,0859,0,1,0,0,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.01
10/06/2022,08:59:00,2022,161,0859,0,0,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,0.86
11/06/2022,08:59:00,2022,162,0859,0,0,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,NA
14/06/2022,08:59:00,2022,165,0859,0,1,1,1,Continuous,23.13,35.27,0.036,0.043,6.09,0.3
15/06/2022,08:59:00,2022,166,0859,0,1,1,1,Continuous,23.26,35.27,0.036,0.036,5.63,0.11
16/06/2022,08:59:00,2022,167,0859,1,1,1,1,Continuous,23.54,34.65,0.036,0.036,5.56,0.36
17/06/2022,08:59:00,2022,168,0859,1,1,1,1,Continuous,23.21,34.65,0.036,0.036,6.94,0.53
18/06/2022,08:59:00,2022,169,0859,1,1,1,1,Continuous,23.08,36.26,0.036,0.036,6.69,0.81
19/06/2022,08:59:00,2022,170,0859,1,1,1,1,Continuous,23.07,36.26,0.036,0.036,11.01,1.05
24/06/2022,08:59:00,2022,175,0859,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,1.33
25/06/2022,08:59:00,2022,176,0859,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,1.42
26/06/2022,08:59:00,2022,177,0859,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,1.52
27/06/2022,08:59:00,2022,178,0859,0,1,1,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,0.68
28/06/2022,08:59:00,2022,179,0859,0,1,0,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,0.53
29/06/2022,08:59:00,2022,180,0859,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,0.43
30/06/2022,08:59:00,2022,181,0859,0,1,1,1,Duty cycle,22.72,34.35,0.025,0.036,6.51,0.4
01/07/2022,08:59:00,2022,182,0859,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.61
02/07/2022,08:59:00,2022,183,0859,1,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.68
03/07/2022,08:59:00,2022,184,0859,0,1,0,1,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.78
04/07/2022,08:59:00,2022,185,0859,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.9
06/07/2022,08:59:00,2022,187,0859,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.29
07/07/2022,08:59:00,2022,188,0859,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.2
08/07/2022,08:59:00,2022,189,0859,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.08
09/07/2022,08:59:00,2022,190,0859,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,0.92
01/08/2022,08:59:00,2022,213,0859,0,1,1,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.58
02/08/2022,08:59:00,2022,214,0859,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.71
03/08/2022,08:59:00,2022,215,0859,0,1,0,0,Duty cycle,21.97,33.42,0.041,0.017,4.37,0.7
01/09/2022,08:59:00,2022,244,0859,0,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,0.71
14/09/2022,08:59:00,2022,257,0859,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,0.54
11/03/2021,09:00:00,2021,70,0900,1,0,0,0,Duty cycle,27.51,34.7,0.028,0.037,7.78,0.82
01/05/2021,09:00:00,2021,121,0900,1,0,0,1,Duty cycle,25.08,34.34,0.047,0.033,8.85,0.95
02/05/2021,09:00:00,2021,122,0900,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.69
03/05/2021,09:00:00,2021,123,0900,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.35
04/05/2021,09:00:00,2021,124,0900,1,0,0,1,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.15
05/05/2021,09:00:00,2021,125,0900,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.01
06/05/2021,09:00:00,2021,126,0900,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,0.88
11/03/2021,09:15:00,2021,70,0915,1,0,0,0,Duty cycle,27.51,34.7,0.028,0.037,7.78,0.91
01/05/2021,09:15:00,2021,121,0915,1,0,1,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,0.88
02/05/2021,09:15:00,2021,122,0915,1,0,0,1,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.58
03/05/2021,09:15:00,2021,123,0915,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.38
04/05/2021,09:15:00,2021,124,0915,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.17
05/05/2021,09:15:00,2021,125,0915,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.03
06/05/2021,09:15:00,2021,126,0915,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,0.9
24/06/2021,09:29:00,2021,175,0929,1,1,1,1,Duty cycle,23.24,34.28,0.027,0.028,2.85,0.53
25/06/2021,09:29:00,2021,176,0929,0,1,0,1,Duty cycle,23.19,34.28,0.027,0.028,5.37,0.25
26/06/2021,09:29:00,2021,177,0929,0,1,0,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,0.17
27/06/2021,09:29:00,2021,178,0929,0,0,0,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.39
28/06/2021,09:29:00,2021,179,0929,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.58
29/06/2021,09:29:00,2021,180,0929,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.83
30/06/2021,09:29:00,2021,181,0929,0,1,0,1,Duty cycle,23.26,36.01,0.024,0.027,8.74,1.36
01/07/2021,09:29:00,2021,182,0929,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,1.6
02/07/2021,09:29:00,2021,183,0929,0,1,0,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.14
03/07/2021,09:29:00,2021,184,0929,0,1,0,1,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.27
04/07/2021,09:29:00,2021,185,0929,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.14
05/07/2021,09:29:00,2021,186,0929,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,09:29:00,2021,187,0929,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,0.98
07/07/2021,09:29:00,2021,188,0929,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,1
08/07/2021,09:29:00,2021,189,0929,0,1,1,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,0.8
09/07/2021,09:29:00,2021,190,0929,0,1,0,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,0.61
10/07/2021,09:29:00,2021,191,0929,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,0.45
11/07/2021,09:29:00,2021,192,0929,0,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,0.34
12/07/2021,09:29:00,2021,193,0929,0,1,1,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,0.52
13/07/2021,09:29:00,2021,194,0929,0,1,1,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.55
14/07/2021,09:29:00,2021,195,0929,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.64
01/08/2021,09:29:00,2021,213,0929,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.29
02/08/2021,09:29:00,2021,214,0929,0,1,1,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.14
03/09/2021,09:29:00,2021,246,0929,0,1,0,1,Duty cycle,22.11,34.29,0.024,0.026,6.4,1.1
23/09/2021,09:29:00,2021,266,0929,1,1,0,1,Duty cycle,22.54,35.55,0.026,0.022,6.3,0.41
01/10/2021,09:29:00,2021,274,0929,1,1,0,1,Duty cycle,22.55,34.52,0.024,0.021,5.85,0.76
16/10/2021,09:29:00,2021,289,0929,1,0,0,1,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
17/02/2022,09:29:00,2022,48,0929,0,0,0,1,Duty cycle,26.65,34.72,0.032,0.044,6.54,0.36
28/02/2022,09:29:00,2022,59,0929,1,0,0,1,Duty cycle,27.38,35.43,0.037,0.044,1.61,1.26
01/03/2022,09:29:00,2022,60,0929,1,0,0,0,Duty cycle,27.28,35.43,0.037,0.044,4.09,0.9
20/03/2022,09:29:00,2022,79,0929,1,0,0,1,Duty cycle,27.04,31.98,0.037,0.044,10.1,0.32
02/04/2022,09:29:00,2022,92,0929,1,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,0.38
01/05/2022,09:29:00,2022,121,0929,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,0.48
02/05/2022,09:29:00,2022,122,0929,1,0,0,1,Duty cycle,25.69,33.88,0.038,0.025,6.43,0.43
03/05/2022,09:29:00,2022,123,0929,1,0,0,1,Duty cycle,25.76,34.65,0.038,0.025,9.11,0.46
04/05/2022,09:29:00,2022,124,0929,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.75
05/05/2022,09:29:00,2022,125,0929,1,0,0,0,Duty cycle,25.79,34.65,0.041,0.041,4.05,0.87
01/06/2022,09:29:00,2022,152,0929,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,0.47
02/06/2022,09:29:00,2022,153,0929,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.69
02/06/2022,09:29:00,2022,153,0929,0,0,0,1,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.69
03/06/2022,09:29:00,2022,154,0929,1,0,0,0,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.76
04/06/2022,09:29:00,2022,155,0929,0,0,0,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.83
05/06/2022,09:29:00,2022,156,0929,0,0,0,1,Duty cycle,23.96,33.86,0.036,0.041,3.2,0.98
06/06/2022,09:29:00,2022,157,0929,0,0,0,1,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.79
07/06/2022,09:29:00,2022,158,0929,0,0,0,1,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.29
08/06/2022,09:29:00,2022,159,0929,0,0,1,0,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.17
09/06/2022,09:29:00,2022,160,0929,0,1,0,1,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.05
10/06/2022,09:29:00,2022,161,0929,0,0,0,1,Duty cycle,23.07,33.96,0.036,0.043,7.37,0.9
11/06/2022,09:29:00,2022,162,0929,0,0,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,NA
24/06/2022,09:29:00,2022,175,0929,0,1,0,1,Duty cycle,23.07,35.59,0.032,0.036,4.91,1.44
25/06/2022,09:29:00,2022,176,0929,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,1.36
26/06/2022,09:29:00,2022,177,0929,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,1.46
27/06/2022,09:29:00,2022,178,0929,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,0.82
28/06/2022,09:29:00,2022,179,0929,0,1,1,1,Duty cycle,22.68,34.35,0.032,0.036,13.37,0.65
29/06/2022,09:29:00,2022,180,0929,0,1,0,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,0.5
30/06/2022,09:29:00,2022,181,0929,0,1,1,1,Duty cycle,22.72,34.35,0.025,0.036,6.51,0.43
01/07/2022,09:29:00,2022,182,0929,0,1,0,1,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.43
02/07/2022,09:29:00,2022,183,0929,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.63
03/07/2022,09:29:00,2022,184,0929,0,1,0,1,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.7
04/07/2022,09:29:00,2022,185,0929,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.8
06/07/2022,09:29:00,2022,187,0929,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.34
07/07/2022,09:29:00,2022,188,0929,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.23
08/07/2022,09:29:00,2022,189,0929,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.11
09/07/2022,09:29:00,2022,190,0929,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,0.95
01/08/2022,09:29:00,2022,213,0929,0,1,1,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.5
02/08/2022,09:29:00,2022,214,0929,0,1,0,1,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.6
03/08/2022,09:29:00,2022,215,0929,0,1,0,0,Duty cycle,21.97,33.42,0.041,0.017,4.37,0.88
01/09/2022,09:29:00,2022,244,0929,0,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,0.56
14/09/2022,09:29:00,2022,257,0929,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,0.41
11/03/2021,09:30:00,2021,70,0930,1,0,0,0,Duty cycle,27.51,34.7,0.028,0.037,7.78,1.01
01/05/2021,09:30:00,2021,121,0930,1,0,1,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,0.82
02/05/2021,09:30:00,2021,122,0930,1,0,1,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.46
03/05/2021,09:30:00,2021,123,0930,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.41
04/05/2021,09:30:00,2021,124,0930,1,0,0,1,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.19
05/05/2021,09:30:00,2021,125,0930,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.04
06/05/2021,09:30:00,2021,126,0930,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,0.92
01/05/2021,09:45:00,2021,121,0945,1,0,0,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,0.77
02/05/2021,09:45:00,2021,122,0945,1,0,0,1,Duty cycle,25.22,34.34,0.047,0.033,10.44,1.34
03/05/2021,09:45:00,2021,123,0945,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.44
04/05/2021,09:45:00,2021,124,0945,1,0,0,1,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.22
05/05/2021,09:45:00,2021,125,0945,1,0,0,0,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.07
06/05/2021,09:45:00,2021,126,0945,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,0.94
24/06/2021,09:59:00,2021,175,0959,1,1,0,1,Duty cycle,23.24,34.28,0.027,0.028,2.85,0.73
25/06/2021,09:59:00,2021,176,0959,0,1,1,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,0.4
26/06/2021,09:59:00,2021,177,0959,0,1,1,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,0.23
27/06/2021,09:59:00,2021,178,0959,0,0,0,1,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.36
28/06/2021,09:59:00,2021,179,0959,0,1,0,1,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.48
29/06/2021,09:59:00,2021,180,0959,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.71
30/06/2021,09:59:00,2021,181,0959,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,1.13
01/07/2021,09:59:00,2021,182,0959,0,1,0,0,Duty cycle,22.95,34.57,0.024,0.027,8.24,1.42
02/07/2021,09:59:00,2021,183,0959,0,1,1,1,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.16
03/07/2021,09:59:00,2021,184,0959,0,1,0,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.31
04/07/2021,09:59:00,2021,185,0959,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.18
05/07/2021,09:59:00,2021,186,0959,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
